16,1
20,2
22,3
40,4
60,5
76,6
99,7
109,8
121,9
137,10
176,11
162,12
208,13
260,14
237,15
241,16
308,17
264,18
275,19
319,20
380,21
343,22
349,23
415,24
395,25
497,26
505,27
472,28
478,29
487,30
505,31
475,32
577,33
596,34
670,35
664,36
667,37
662,38
748,39
696,40
775,41
821,42
935,43
910,44
846,45
857,46
975,47
978,48
966,49
939,50
984,51
979,52
1043,53
1044,54
972,55
1104,56
1427,57
1242,58
1152,59
1339,60
1347,61
1307,62
1317,63
1399,64
1518,65
1425,66
1288,67
1577,68
1290,69
1443,70
1470,71
1450,72
1726,73
1538,74
1485,75
1455,76
1652,77
1533,78
1719,79
1665,80
1926,81
1569,82
1771,83
1963,84
2131,85
1845,86
2101,87
2247,88
2109,89
1996,90
1898,91
2032,92
1904,93
2132,94
1855,95
2023,96
2203,97
2217,98
2698,99
2355,100
2301,101
2337,102
2118,103
2432,104
2211,105
2233,106
2451,107
2405,108
2754,109
2518,110
2334,111
2568,112
2746,113
2461,114
2778,115
2722,116
2587,117
2851,118
2809,119
2937,120
2999,121
2910,122
2981,123
2814,124
3375,125
2814,126
2952,127
2901,128
3835,129
3285,130
2998,131
2988,132
2938,133
2979,134
2755,135
3383,136
3380,137
3812,138
3303,139
3217,140
3737,141
3141,142
3477,143
3541,144
3139,145
3580,146
3670,147
3824,148
3535,149
3998,150
3627,151
3614,152
3727,153
3303,154
3889,155
4395,156
4123,157
4092,158
3696,159
3870,160
4186,161
3714,162
4020,163
4008,164
4159,165
3857,166
4980,167
4303,168
4037,169
4254,170
4202,171
4183,172
4168,173
5010,174
4202,175
4360,176
4455,177
4653,178
4451,179
4132,180
4528,181
4597,182
4640,183
4294,184
4440,185
4430,186
4870,187
4402,188
4918,189
4557,190
4379,191
4649,192
4906,193
4709,194
5270,195
4702,196
5104,197
4958,198
4944,199
4383,200
5017,201
4680,202
4828,203
5018,204
6063,205
5030,206
4989,207
5230,208
5282,209
5046,210
5460,211
5887,212
5174,213
5308,214
5270,215
5521,216
6736,217
5361,218
5518,219
5606,220
5656,221
5787,222
6107,223
5351,224
5820,225
6068,226
6213,227
6516,228
6360,229
6580,230
6194,231
5989,232
6094,233
5851,234
6042,235
5548,236
6017,237
6027,238
5971,239
6124,240
6593,241
7087,242
6045,243
6503,244
6563,245
6168,246
6224,247
6273,248
6433,249
7513,250
6238,251
6361,252
6417,253
6190,254
6522,255
6551,256
6239,257
6218,258
6152,259
7116,260
6479,261
6949,262
7185,263
6788,264
6775,265
6668,266
6632,267
6776,268
6814,269
6666,270
7077,271
7806,272
6944,273
7096,274
7905,275
7319,276
7001,277
7157,278
7430,279
7177,280
7635,281
7067,282
7419,283
7861,284
7507,285
7574,286
8447,287
7998,288
8348,289
8128,290
7804,291
7265,292
7690,293
7944,294
7521,295
7863,296
7991,297
8434,298
7623,299
7765,300
8524,301
7934,302
7827,303
8584,304
8065,305
8400,306
7376,307
8300,308
9870,309
9834,310
8639,311
8020,312
8740,313
8570,314
8296,315
8893,316
9431,317
7656,318
8408,319
9419,320
10266,321
8963,322
8680,323
9495,324
8731,325
9461,326
9747,327
9136,328
8935,329
9454,330
8831,331
9293,332
8732,333
10164,334
8879,335
8885,336
9986,337
10077,338
9020,339
9383,340
9371,341
9055,342
9712,343
8791,344
8966,345
9221,346
9374,347
10088,348
10818,349
9076,350
11577,351
9852,352
9873,353
9949,354
9048,355
10234,356
10084,357
10803,358
9801,359
9848,360
9189,361
10193,362
9472,363
9545,364
9668,365
9513,366
10107,367
9992,368
10298,369
9740,370
10861,371
10279,372
9975,373
10561,374
10640,375
10111,376
10847,377
11081,378
9949,379
9971,380
11334,381
10950,382
10848,383
10708,384
10658,385
10696,386
11673,387
10965,388
10945,389
10404,390
11940,391
12451,392
10823,393
11624,394
10735,395
10983,396
10959,397
10304,398
11984,399
10384,400
11375,401
11666,402
11688,403
11236,404
11759,405
10632,406
11679,407
10910,408
12874,409
12180,410
11309,411
12412,412
11500,413
11695,414
12173,415
11512,416
11490,417
11770,418
11352,419
12793,420
11692,421
12176,422
12075,423
11887,424
11812,425
12324,426
11721,427
14005,428
11667,429
12228,430
12248,431
13264,432
11927,433
11509,434
11514,435
13075,436
13727,437
13099,438
11932,439
11940,440
11830,441
12433,442
12153,443
12369,444
13384,445
12279,446
12513,447
13889,448
12268,449
12599,450
11995,451
13226,452
12024,453
12244,454
13729,455
11800,456
12854,457
12611,458
13487,459
13665,460
13035,461
14288,462
13066,463
14811,464
12664,465
13205,466
12966,467
14363,468
12952,469
13338,470
13686,471
12753,472
12865,473
12022,474
13551,475
13626,476
