2590382,36910
2597595,37010
2605365,37110
2612666,37210
2620383,37310
2627995,37410
2636034,37510
2643673,37610
2651703,37710
2658852,37810
2666641,37910
2674706,38010
2682276,38110
2689903,38210
2698008,38310
2705697,38410
2712903,38510
2720960,38610
2728745,38710
2737059,38810
2745101,38910
2752017,39010
2760288,39110
2767439,39210
2775272,39310
2782775,39410
2791058,39510
2798756,39610
2806946,39710
2813953,39810
2822060,39910
2830309,40010
2837401,40110
2845405,40210
2853438,40310
2861347,40410
2868777,40510
2876803,40610
2884882,40710
2892794,40810
2900676,40910
2908597,41010
2915889,41110
2923693,41210
2930896,41310
2939009,41410
2946492,41510
2954547,41610
2961975,41710
2969334,41810
2977036,41910
2985574,42010
2992699,42110
3000688,42210
3008431,42310
3016129,42410
3023837,42510
3031384,42610
3039177,42710
3047315,42810
3055532,42910
3063157,43010
3071118,43110
3078489,43210
3085942,43310
3093880,43410
3101806,43510
3109173,43610
3117024,43710
3125076,43810
3132967,43910
3141308,44010
3148345,44110
3156010,44210
3164502,44310
3171794,44410
3179804,44510
3186930,44610
3195419,44710
3203420,44810
3211447,44910
3219285,45010
3227177,45110
3234481,45210
3242570,45310
3249670,45410
3257726,45510
3265999,45610
3273764,45710
3281021,45810
3289336,45910
3297048,46010
3305284,46110
3312440,46210
3320643,46310
3328541,46410
3336414,46510
3344059,46610
3352358,46710
3359582,46810
3367902,46910
3375428,47010
3383461,47110
3391074,47210
3398625,47310
3406520,47410
3413985,47510
3422835,47610
3430538,47710
3438223,47810
3446045,47910
3454597,48010
3462273,48110
3469853,48210
3477536,48310
3485828,48410
3493809,48510
3501505,48610
3509454,48710
3517238,48810
3525474,48910
3533562,49010
3541674,49110
3549369,49210
3557370,49310
3564720,49410
3572277,49510
3580036,49610
3587439,49710
3595333,49810
3603672,49910
3610465,50010
3618331,50110
3626508,50210
3635102,50310
3641948,50410
3649384,50510
3657752,50610
3666280,50710
3673528,50810
3681681,50910
3689109,51010
3696971,51110
3704996,51210
3713218,51310
3719946,51410
3727929,51510
3735686,51610
3743385,51710
3751244,51810
3759411,51910
3767281,52010
3775271,52110
3782823,52210
3790407,52310
3798324,52410
3806193,52510
3814152,52610
3822533,52710
3829882,52810
3837876,52910
3846222,53010
3853824,53110
3861971,53210
3869907,53310
3877731,53410
3885162,53510
3893252,53610
3901078,53710
3908140,53810
3916674,53910
3924807,54010
3932345,54110
3940594,54210
3947700,54310
3955181,54410
3963373,54510
3970816,54610
3978944,54710
3987131,54810
3994585,54910
4003042,55010
4010941,55110
4018227,55210
4027400,55310
4034547,55410
4042090,55510
4050104,55610
4058627,55710
4066782,55810
4074261,55910
4082199,56010
4089242,56110
4098054,56210
4106072,56310
4114172,56410
4121483,56510
4129883,56610
4137000,56710
4145941,56810
4153193,56910
4160975,57010
4169148,57110
4177375,57210
4185691,57310
4193835,57410
4200982,57510
4209159,57610
4216960,57710
4224523,57810
4232304,57910
4239999,58010
4248796,58110
4255871,58210
4263750,58310
4271699,58410
4279844,58510
4287515,58610
4294948,58710
4302869,58810
4310781,58910
4319307,59010
4327155,59110
4334637,59210
4342453,59310
4351118,59410
4358878,59510
4367110,59610
4374042,59710
4382405,59810
4390448,59910
4397483,60010
4406045,60110
4413545,60210
4421408,60310
4429867,60410
4438358,60510
4445637,60610
4453542,60710
4461616,60810
4469871,60910
4477640,61010
4485336,61110
4493587,61210
4501355,61310
4509066,61410
4517537,61510
4524562,61610
4532417,61710
4541035,61810
4548024,61910
4556966,62010
4564619,62110
4572635,62210
4580823,62310
4589340,62410
4596129,62510
4604263,62610
4612800,62710
4620518,62810
4628394,62910
4636208,63010
4644431,63110
4652018,63210
4660152,63310
4668634,63410
4676058,63510
4684543,63610
4691724,63710
4700589,63810
4708465,63910
4715362,64010
4724098,64110
4732387,64210
4739892,64310
4748322,64410
4756206,64510
4764224,64610
4772371,64710
4780043,64810
4788754,64910
4796127,65010
4803929,65110
4812318,65210
4820163,65310
4828677,65410
4836528,65510
4845088,65610
4853456,65710
4861054,65810
4868739,65910
4876098,66010
4884905,66110
4891903,66210
4900552,66310
4909253,66410
4917157,66510
4924869,66610
4932994,66710
4940173,66810
4948360,66910
4957652,67010
4965085,67110
4973012,67210
4981145,67310
4989637,67410
4997159,67510
5006360,67610
5013858,67710
5021654,67810
5029430,67910
5037013,68010
5046851,68110
5054030,68210
5061705,68310
5070406,68410
5078134,68510
5086397,68610
5094760,68710
5103508,68810
5110917,68910
5118308,69010
5127200,69110
5135189,69210
5143658,69310
5152678,69410
5160108,69510
5167816,69610
5176564,69710
5184218,69810
5193212,69910
5200847,70010
5209245,70110
5217445,70210
5224620,70310
5232419,70410
5241568,70510
5249838,70610
5257837,70710
5265246,70810
5273690,70910
5281853,71010
5289643,71110
5298617,71210
5306677,71310
5313457,71410
5323165,71510
5331288,71610
5338879,71710
5347689,71810
5355533,71910
5363656,72010
5371546,72110
5380187,72210
5388053,72310
5396004,72410
5404241,72510
5412485,72610
5421617,72710
5428572,72810
5437349,72910
5445670,73010
5454098,73110
5462123,73210
5470283,73310
5478675,73410
5486972,73510
5495381,73610
5504224,73710
5511553,73810
5519389,73910
5527554,74010
5536295,74110
5543668,74210
5551736,74310
5560005,74410
5567840,74510
5576030,74610
5584267,74710
5592428,74810
5600076,74910
5608950,75010
5616672,75110
5625457,75210
5632698,75310
5640763,75410
5649944,75510
5657315,75610
5666067,75710
5674443,75810
5682289,75910
5690342,76010
5698212,76110
5706905,76210
5715338,76310
5722944,76410
5730593,76510
5739511,76610
5747471,76710
5757008,76810
5763951,76910
5771755,77010
5780399,77110
5788313,77210
5797049,77310
5805776,77410
5813250,77510
5822135,77610
5830450,77710
5839074,77810
5845690,77910
5854486,78010
5862704,78110
5870748,78210
5878726,78310
5887615,78410
5894779,78510
5903425,78610
5911716,78710
5919747,78810
5928471,78910
5936000,79010
5944932,79110
5952615,79210
5961239,79310
5970222,79410
5977922,79510
5985691,79610
5994693,79710
6002623,79810
6010736,79910
6019795,80010
6026771,80110
6035946,80210
6043236,80310
6051865,80410
6060460,80510
6068667,80610
6077176,80710
6085381,80810
6093207,80910
6101384,81010
6109981,81110
6118197,81210
6126277,81310
6135605,81410
6143252,81510
6151704,81610
6160046,81710
6169126,81810
6177811,81910
6185283,82010
6193433,82110
6200850,82210
6209290,82310
6216966,82410
6225127,82510
6233317,82610
6242034,82710
6250292,82810
6258334,82910
6266100,83010
6273738,83110
6281712,83210
6290302,83310
6299109,83410
6306378,83510
6315419,83610
6323406,83710
6331271,83810
6339431,83910
6347519,84010
6356233,84110
6363414,84210
6372701,84310
6380264,84410
6388292,84510
6396860,84610
6404639,84710
6412871,84810
6421945,84910
6429976,85010
6437568,85110
6446603,85210
6454428,85310
6462599,85410
6470712,85510
6479811,85610
6487531,85710
6496272,85810
6504314,85910
6512936,86010
6519512,86110
6528180,86210
6537149,86310
6544644,86410
6553299,86510
6560879,86610
6568667,86710
6577554,86810
6586402,86910
6593732,87010
6603386,87110
6611218,87210
6617932,87310
6626593,87410
6635092,87510
6643795,87610
6651576,87710
6660230,87810
6668611,87910
6677150,88010
6685245,88110
6692535,88210
6701167,88310
6709825,88410
6718195,88510
6725317,88610
6734810,88710
6742701,88810
6751130,88910
6759249,89010
6767733,89110
6775182,89210
6784280,89310
6792161,89410
6801497,89510
6810060,89610
6816605,89710
6825552,89810
6834567,89910
6842889,90010
6850577,90110
6859920,90210
6868036,90310
6876285,90410
6884272,90510
6892865,90610
6900511,90710
6908317,90810
6916673,90910
6924611,91010
6933316,91110
6940985,91210
6949543,91310
6958007,91410
6965982,91510
6974259,91610
6982305,91710
6990594,91810
6999594,91910
7007616,92010
7016259,92110
7024339,92210
7032118,92310
7040555,92410
7048660,92510
7056927,92610
7064981,92710
7073021,92810
7081590,92910
7090247,93010
7098513,93110
7106851,93210
7114673,93310
7123238,93410
7132060,93510
7138722,93610
7147696,93710
7156671,93810
7164834,93910
7173243,94010
7180800,94110
7189794,94210
7198582,94310
7206920,94410
7214835,94510
7223778,94610
7231402,94710
7239412,94810
7248490,94910
7255663,95010
7264791,95110
7272245,95210
7280874,95310
7288844,95410
7296806,95510
7305499,95610
7314631,95710
7322044,95810
7330947,95910
7339276,96010
7347639,96110
7355476,96210
7364548,96310
7373806,96410
7380837,96510
7389066,96610
7397688,96710
7406324,96810
7414777,96910
7423485,97010
7430854,97110
7439723,97210
7447763,97310
7456051,97410
7465268,97510
7473391,97610
7481897,97710
7491548,97810
7498116,97910
7506835,98010
7514894,98110
7524951,98210
7532889,98310
7540318,98410
7548463,98510
7556412,98610
7565193,98710
7573360,98810
7580542,98910
7588402,99010
7597026,99110
7606083,99210
7614987,99310
7622926,99410
7630173,99510
7638515,99610
7646907,99710
7654470,99810
